Actual Price,Predicted Price
721230,716181.3633168441
1583214,1573785.254176304
1152363,1166970.171368521
1513499,1493891.6378635159
1486948,1498165.3905762916
1130128,1090356.8449513353
1470122,1488288.4822099719
1287911,1295268.8855308434
1444227,1431431.0520248408
1000441,992310.2646503204
1169017,1188751.757626483
1516462,1511934.9521953412
1443592,1466995.624289897
1857899,1872125.6031286928
1658905,1655020.84240484
805271,824672.7014572646
1676642,1673422.0776272574
810224,781386.4858094737
1002772,1015577.0764028134
1507832,1490230.9943388505
1485472,1494489.0419817849
1008682,1022124.8816051639
913073,905750.3364235574
1309061,1273895.5878424495
1106457,1137181.4515737318
1276800,1263646.1414159583
844986,852467.5927257045
1222524,1277957.1096987869
713603,738667.2429966448
1601208,1588706.1461166842
839056,866407.6397885071
971716,929806.8358924598
841145,832343.0720346108
759938,766896.258946499
1636444,1638530.217819295
1650703,1662985.4735799306
1391140,1406639.0647263138
1961633,1947518.1848107767
456276,494226.5980175927
1488440,1467433.2897886082
1073935,1086159.5939696108
1599784,1560370.0132438676
954119,941560.5212762452
1559624,1576619.2753383804
1136276,1143548.6163790703
2200069,2199860.71040467
1815558,1846610.2741523753
1280018,1239743.5966100097
1013539,1012458.6358848752
1301814,1292292.6943383245
1636415,1630334.0534566112
876561,893750.7132187131
1586841,1590820.4937242095
1132159,1123614.179284712
886511,854280.8587888634
1632298,1665831.7439566136
1555369,1561947.9458810599
1491761,1474379.3138318711
1317625,1335141.103271613
2177822,2128549.180610971
1349538,1346639.8661867317
1618273,1600092.302295008
1156411,1144797.2260696052
1707537,1716346.7332267193
1193158,1179080.2855737319
1853269,1864874.1054542833
1453190,1466017.9725066111
781032,802255.6205603201
1443643,1423107.4606855568
1743470,1757647.5490627245
1739775,1745133.0083169583
1093893,1119445.4761241851
1925981,1898555.416901981
1035739,989954.4298287039
1172168,1176718.3598718
961029,961207.5962036866
1762716,1731426.1804070992
1889749,1874322.8151879027
1404748,1384828.9189150701
1710009,1727468.769111034
890724,902783.2535238969
1411359,1382993.182097764
1050994,1055495.3572186637
930065,915450.9686244224
871477,907070.5794315031
1369125,1371825.579916029
1439953,1416166.8376808467
1205641,1191974.0695620128
1368687,1403026.5278383645
1105801,1133964.9661731797
1593590,1588210.5699548097
1569857,1571999.4440359243
1386923,1385116.0427941228
1542357,1511432.4615785514
839952,823452.9045715991
848291,875055.9599199302
1166535,1187235.9113319903
745070,720811.1082754548
967365,952468.2638706804
1390794,1418815.9381543936
1568222,1563507.582237312
2119973,2121119.036876102
2249481,2225024.3657520367
1455313,1462982.5135863314
485937,466117.9678428083
633822,637298.8133191884
1557480,1548520.644798268
1477242,1451929.603031452
1232788,1228515.3162496672
1018814,984859.1499561241
1633162,1647628.8232390895
680930,704059.3499294636
1544603,1501696.24800695
1355154,1349610.545069696
1203505,1209443.2619160097
1117505,1116378.0832658163
868453,835052.5328725299
1112567,1121393.4727365412
899529,889432.4032474561
1002228,1016580.8396507881
1211465,1186486.4970688308
1064447,1068972.08434514
1730898,1754671.514511873
1169673,1166966.2426593476
1887616,1879793.1189132978
849947,840157.021873562
484746,519049.0027227712
1338222,1339940.9976351964
1560464,1556906.3155420774
1795060,1848103.8530047778
888213,879147.9027934481
1354014,1352021.8582423285
1342175,1338894.8480541904
1308850,1329132.824276092
1552388,1535968.7088696125
1542013,1554255.3641492396
1404833,1412800.8118418127
1416267,1421521.121826233
1193419,1187222.8347286102
1289732,1271450.1311241754
1127169,1159002.5872104145
1500117,1545080.8209861363
811180,809534.7642550627
1490181,1468188.2824533877
1670869,1661539.1850203732
1231396,1245576.249747921
1575219,1567104.5083360956
1018516,1035546.4617658131
1522153,1508986.07898248
1107969,1110650.2179527406
709141,698996.4701026523
1437953,1426965.768031839
1259072,1246761.4041545894
1421023,1407921.4521184994
1095663,1083719.9898852436
1591042,1594159.1529207868
1199468,1187661.9172265453
969935,949334.8518603017
1581553,1553454.0501764175
1251203,1245282.6647928413
1826902,1828521.2628539852
1461889,1461566.579506599
1171892,1202881.213956552
1130777,1144667.6244766964
1595335,1633118.1188724302
1935130,1881682.598092538
1450658,1491061.5127945896
659603,659168.8126420795
1323188,1309518.0364860964
1061186,1048670.992832194
984860,991808.4977155031
986146,1010369.907040996
1874412,1854374.0919428004
870962,824754.926408899
1862183,1866950.9632414018
1038762,1080624.4185124019
1696565,1683864.6930624456
1378886,1376178.8162776118
1054859,1103916.2047171704
1575947,1598782.5031106244
1339007,1319663.8332652133
1081246,1104081.4112967663
1661345,1651531.928994461
1292357,1293885.3421757654
1458860,1451719.1436816812
1439993,1445458.8769555122
1143387,1154389.8163010702
1074913,1069055.0917932456
981859,976820.1238265919
735690,738953.4940097292
1099342,1150294.2433267923
1238717,1249610.7187191038
1217975,1242901.9652552104
1294640,1322556.1099666415
1064203,1048499.3203062773
1107316,1099089.0004896396
1846459,1846392.7477548122
1394131,1391484.0645423639
1281192,1291652.9841032787
1002605,1019750.0200207409
1612132,1600939.8025882933
1705865,1715849.1181771837
941156,951620.5977033532
1332455,1339152.4216600854
1635767,1626977.9249566474
1148162,1174142.7405905311
1396792,1386385.5533614904
1339059,1350818.7951311178
946448,934227.9312155355
1146799,1177564.965697841
1032813,1038075.4668674158
1380161,1397138.235681489
1393880,1365136.6442865513
1333460,1313916.2094821874
1396720,1398305.132709831
1470183,1424425.129429812
1442721,1431953.9642242503
1211496,1211474.2477127614
934931,930857.163441977
1017876,1023688.4640566395
1629486,1606708.8736585805
1536754,1543958.983803399
831570,857028.9127618682
1791867,1766552.9373648711
1094894,1086214.0091748752
1679828,1689861.6566487
1257160,1268823.819551545
1245663,1250229.7062168734
1246913,1245250.963478302
1429432,1425362.2887364132
993057,1000324.7171838598
778197,773440.3262563356
901504,917084.7290926594
1715849,1723590.7075810998
922884,914985.0977113042
2282312,2220448.786637347
1333826,1309134.8052369715
744017,729510.9625078898
1191344,1208893.8433984793
1270900,1275613.2069705038
1507676,1516575.5479425227
1431180,1412948.615001922
1565813,1535335.060061611
1197081,1204991.610799836
1572782,1594801.9188693464
929484,934237.302027643
1789454,1785534.289559984
1504690,1520995.2035944557
1339799,1348084.8003874496
1176338,1188929.3754947416
1919142,1883134.3424454418
1274007,1278572.360819043
1732198,1743969.8189148721
1487657,1501751.1405493557
1349693,1365089.3158490262
1820681,1827722.0118871755
1073594,1068839.2462744461
1094466,1112155.5717098622
1494618,1553526.4875562643
1673686,1662666.6893464322
1245620,1243127.9998861125
1444949,1479683.6380452076
1537283,1539113.2841036695
997218,1020559.4609738215
1502342,1502847.3563444929
1190842,1202190.5536461738
1150663,1127241.8093262322
506387,540763.7740879336
1770450,1740773.8212792655
1505200,1510164.293937837
1211435,1210423.0120919568
1160576,1143622.4869945978
659151,672837.2901310904
861823,864010.1467769059
1913437,1905153.8351297786
1074658,1071018.4101920086
1523471,1515987.7386916657
1335278,1334638.5865209447
949695,937287.5256623973
558161,559847.613849096
896134,912441.5142306885
1537311,1520533.8383922433
1397089,1394793.0110410089
1704850,1705944.2747140639
1032363,1021175.9720841947
1736720,1703029.1300129667
1213616,1242530.6727427167
731692,740605.6337103306
1399887,1412404.5444415596
1538862,1522364.3292741287
1531475,1563333.8358057325
702293,721118.0567256965
1158180,1115029.5581952957
1306765,1309865.0399598535
2102444,2095470.5843129694
1406824,1423238.0291850353
1353003,1355846.1252784354
863888,838824.9880444396
1331559,1325321.0327994379
1779159,1765803.8618675105
2082999,2078487.45732743
2027116,1988319.2004931816
1691313,1669026.4288399369
1031610,1031417.6797077976
1429808,1444471.8659407601
830117,821097.1254157719
922354,895725.7240446885
1043984,1045395.0171192907
1473770,1478208.2570194309
316465,344493.97027671745
1281319,1270342.3915041331
1211748,1258151.943483385
1361544,1362962.011950903
1647898,1635702.165840779
1763829,1774671.1726253466
1619754,1613124.7875838096
666598,705136.4448522946
1214983,1182677.6034826962
798801,805562.9915321826
1250810,1248457.1797288177
1956961,1975682.8804830343
810119,829317.8701085702
1302501,1324433.035063507
1081189,1083634.3484062525
955919,958594.2729938085
1349987,1355404.316439152
1325939,1335598.086275924
1242099,1267688.6488445615
1462400,1467062.6874659348
1132059,1145622.959630674
811000,835924.4769101193
598526,630084.1167075677
1267458,1288536.517424098
1400830,1417370.3461469007
1226732,1238606.5092762718
1781197,1787571.0343971858
1567150,1559289.4648095246
1366320,1355045.903603282
1066950,1074320.6221050364
1188427,1171863.2907474402
959068,943208.6930819977
1436846,1435531.3965796991
962989,941276.888690373
1361209,1370145.776143397
1355254,1319273.8406133098
1748869,1718966.8539400455
1952368,1958604.1410939663
1720973,1690632.3439583178
1147459,1157446.6954115757
2137421,2117015.816543144
812010,830335.004321043
1475058,1445363.0331498792
940194,920454.5633095081
1764103,1780838.806526979
2099161,2073463.157992465
1429064,1416033.7249661083
2427290,2415947.4697646326
1183011,1160130.3909424047
869546,858124.736989304
1567126,1574558.0795670394
1337822,1359345.8516606467
1347324,1328485.0782216045
1588417,1602636.8903315451
991399,1019753.2466165951
1046600,1047402.7274964715
1355065,1341240.327374827
1084235,1085360.3702567378
1351857,1326924.7606075008
733796,745284.0206049919
1698093,1701230.175062401
1639791,1627489.8593430065
1665121,1683517.0792387696
1613882,1605416.7198556853
1670246,1686639.1547725876
1383061,1382386.0304796684
1607718,1605948.0922332113
1103782,1117425.265741141
1945067,1919275.1642757594
993072,986366.6429202989
1351488,1297040.8962688746
1041981,1061937.5621172783
1482719,1488496.7448474271
1435311,1424181.6278209102
959664,950338.87949905
1137049,1130060.3701733707
1146301,1148851.0595244332
1376594,1371025.4603464908
1555996,1560502.1069555257
1455082,1478750.0078852181
988046,977664.4113148318
786072,787184.1161106783
1326780,1332413.2018646544
1146415,1149748.421384556
974071,978278.7293520919
1589388,1553048.0032388282
1242473,1207492.4492823621
1669793,1643140.0083902609
1043564,1015397.5768910301
395646,411521.4424506035
720539,715267.3457630252
1473692,1496275.74769094
1215336,1226781.1710804808
1704605,1721375.803758838
1379885,1399851.6095930098
1463063,1476985.7007332419
1502299,1503204.687009401
1466269,1491595.656362142
1162960,1165408.1082313152
1032971,1032608.5967953514
1771494,1778857.2273575708
1254111,1269658.7095278972
2121221,2119611.238658447
1362624,1397887.1186019345
1395061,1394052.1251161355
1350469,1368526.2666444029
1382214,1378704.0972659537
1710977,1728533.0312517106
1156214,1154686.797998338
1567601,1583760.4266657482
893042,885466.5156913345
2126779,2083878.525286301
1345268,1323620.0174915602
871606,854418.6181779722
1233970,1224913.9739620376
904881,954563.9429332126
1288138,1293498.5263787662
1053433,1013955.4241449335
1295400,1336027.9552710585
1895665,1910744.8131292672
492609,505843.2966306683
920769,933002.7692014327
843618,820719.8022172839
1378490,1374832.6483417146
1856062,1866449.3817547935
1672741,1667908.9591128102
1082679,1125914.247682587
985476,979671.8922951254
1193782,1192644.5189128772
2056598,2043808.9252557212
1482863,1504752.928929775
1471723,1478471.0064747683
1799003,1820700.875927919
1334892,1340804.6767707404
1172126,1175560.9889836106
938469,901500.3882875801
1961023,1990268.8164173437
1589393,1571936.0165481835
1397794,1417932.6128658531
1382392,1398088.948143509
805016,824563.4579339141
1324862,1353551.078755033
974576,999612.5892916734
1117417,1136194.271764783
2079665,2056037.495106485
1117380,1138798.115015771
1451368,1483133.7918302894
1701935,1706372.1605904708
1401793,1443576.433030247
1548954,1523245.6498705198
1464282,1471033.0712993538
880447,859177.9831057263
1083481,1074840.1014273039
1737688,1743540.6213799557
1414651,1412242.7810795177
1532713,1553228.085329517
1172234,1187373.1077815425
1685900,1682431.0095883876
1732124,1720844.0109677897
1162934,1178846.7117764757
1217796,1213369.0696674993
916306,897233.9925552447
1191345,1193469.1777570182
774270,756210.3751158594
860614,852784.4375468245
1767892,1740571.3508677913
1518818,1508567.1429133327
1564935,1582230.4129632008
1216194,1265678.2922011926
901884,915146.9416713795
1025749,1024982.5611869626
1234402,1232988.7724414591
1534590,1518275.117689619
981563,981200.1256195018
1627551,1589566.7749084362
1995895,1986151.965690535
1665050,1675932.4735162915
1559770,1520301.896602856
914904,925481.7383291589
996513,991460.444116016
1795775,1787339.6370015375
1095226,1092599.5084979797
1077242,1067615.6743173704
1274436,1262091.9812440611
952150,927157.6378280593
1570217,1601543.1539817997
1613010,1627995.9652534237
1605047,1622832.3420137765
886022,878280.276144846
1045327,1049205.1864615513
992109,1031751.0672772953
707708,705640.2969311387
1302696,1260797.1547842645
902695,939584.3997500481
1535436,1519270.808046489
1564002,1587023.9485857703
1456310,1461084.777406382
835749,854017.333503242
1949856,1962928.5353762193
1341489,1352706.5593656083
1985614,1965226.055146102
912798,896102.3262646294
1209890,1210507.3970326728
1062933,1090999.4210816275
1712428,1677172.9050450707
1520874,1543098.9329793116
1105972,1093077.3977784312
756534,769140.8505672778
1441838,1439331.6706145378
1237666,1249738.9840139048
1630501,1661201.8173476756
1128119,1159153.3864200567
549834,574037.3488846612
1077606,1104585.902759754
1131413,1157925.641261929
1028982,1010046.1470677555
1358917,1386387.1662558897
1059319,1033197.5456893862
756576,746513.4964620018
797314,782888.6964454331
1615298,1607283.4718300132
1046813,1050131.9472110246
2060153,2030314.8969731766
526088,488376.53199917683
1596060,1561005.7442986371
1476429,1473438.1694209331
1395151,1376848.3953714482
1105317,1065414.1957846156
1523055,1526242.3217920566
1821525,1800838.5915419892
1281325,1272250.0583275785
1531628,1499363.4315096727
1000279,993674.6492857242
737654,735665.6294347952
1992826,1947952.7385063898
1219467,1206638.0562111598
1109904,1140672.3031525782
1131824,1132308.5053743722
1618641,1626500.6851945594
1646106,1643965.9310567868
2163989,2162518.5073788585
1479640,1492300.9052506303
1841559,1852279.081119143
1744583,1752914.7932428392
1321363,1307395.9415226427
1760670,1755603.7162916004
1186262,1180940.1901637
1590728,1552779.9551800636
2022480,2002073.7481478162
1379619,1366588.1986518134
1602258,1603337.9106365961
1057597,1069883.3796593072
1631100,1639212.4893542693
1162834,1164629.680788295
1160856,1190192.192043033
1881630,1833030.3925677254
1134493,1120166.0428451716
1676641,1651522.8172032707
1127155,1108558.187256863
1208227,1226451.8489904294
1532759,1541719.0034644057
1648521,1644312.389956251
1779808,1811928.5139613762
1322609,1310390.768165232
663183,669592.243016488
1767728,1779479.5936698741
1089092,1077010.673326631
1034868,1022743.390786869
924386,898558.8677029602
1616512,1614979.0333842007
1814607,1813119.929502219
2028350,2029966.4315473125
1633625,1638183.120890925
983958,1006901.8257435242
725192,736618.095687097
539847,555892.3532482065
931965,950067.7431532881
664863,673496.061606077
914231,902174.7277670507
1047026,1027226.5305452725
576584,606327.4961185198
923453,913805.852201884
1013783,1030395.9538940047
1354033,1325129.0793769995
1416206,1393763.038421642
928669,904162.5158849775
1407735,1369994.3413759065
2205847,2185876.489403019
900816,915038.7585258392
976624,945744.0417874843
1318447,1320372.3237533427
1326493,1347969.114401455
1409647,1387157.3488757815
608746,630536.8889763398
1732504,1718576.997684758
1670750,1672164.1510022394
950965,974011.5700939494
1080415,1115374.4411082852
1189667,1165439.3700588595
988543,1016908.5696379131
1353639,1304910.4146195971
1849640,1860670.4221957596
2196841,2185814.1018552575
1465573,1464286.2476947322
1116877,1128847.2814178066
1643596,1657992.9180482097
1183732,1169081.2447600358
1562595,1574473.1479264232
1727556,1763482.957094219
2129526,2116155.1195608643
1607064,1592947.675082885
1537922,1581549.0695887732
1245385,1249338.9742136826
799043,785264.672917739
1147806,1126257.737668684
1410029,1417813.406241882
1176497,1188310.1420097898
1960119,1953326.5186042988
1477066,1486472.8441122295
2167228,2166718.7059447323
1289107,1289312.9074739048
1020727,958802.5933647794
1188395,1170879.161551209
1239477,1253631.7932914218
1372036,1374289.4739628586
1100963,1129568.6635104702
1711093,1717460.1386485987
1606247,1573330.2412458367
1318546,1325836.920340749
1433750,1449467.1957886356
1744589,1745001.3106222972
654400,668247.7579754762
1090091,1107181.0270104823
1668127,1647112.995765156
1042157,1045641.8968219566
1590142,1590572.6564368121
1701645,1683636.832343225
1342454,1359613.3315777427
971670,978685.3245871093
1364403,1401873.1132192437
1069266,1046319.314430552
1801551,1805116.0613033816
1795618,1788818.1413048927
912688,893675.518626029
1543496,1571494.9831878268
1299805,1328230.1705638017
1859372,1874663.5143785446
1459452,1477606.8563956325
1515445,1528038.7176913242
868560,891627.8181181592
1522239,1536787.4091195858
1756770,1787821.68345248
1542351,1564712.0909310791
2066283,2075215.8989557216
1436541,1456206.7725904523
2011566,2000011.7432159893
1314642,1305323.8226439666
852469,865284.5872578757
964766,959168.0950575585
1067338,1069380.2416972236
1263394,1276670.3903239013
754256,784574.1988095888
1601538,1589873.2228141408
1361307,1374494.1768947484
1763717,1775945.1009805228
1529440,1543312.3555569022
1386369,1380181.8402112643
1301953,1298426.561926069
1360567,1378638.312743786
1087348,1107215.9661534338
744956,744903.8562902854
1343834,1342567.5308234692
1614969,1596125.3918995212
862685,887051.2365153547
578846,568970.2341447272
1021855,1026459.8563465754
1371036,1365389.9895802157
1552748,1536157.5612145716
1726318,1744855.388529363
1155444,1174191.540671838
1156073,1158927.3237481234
1221656,1210327.421254056
1329936,1305426.2952455995
1069608,1062424.2650834268
1609782,1590690.2835305047
790505,826005.4691701479
1602843,1614654.4242459233
679712,647883.3731864722
763179,766301.5527250695
1338535,1371087.6985700615
1359767,1370775.7695418869
1335794,1310858.3590795186
1202192,1228740.86249312
1128753,1119770.2751996943
1505604,1469278.0731019012
1683720,1693620.3719459646
1615627,1596505.4375358839
1447639,1420074.9081757355
1540469,1546280.334934627
1296706,1267931.761509305
1221516,1218865.9119705998
1123313,1108997.5726455296
1401957,1450835.2915329677
1556592,1584886.191502098
1492948,1480704.075740514
774753,799608.2682468656
1011579,1043024.0036460098
1271307,1273497.9722152317
1042861,1052834.5976896074
1419305,1421410.5164811534
629378,617971.2515542902
1568947,1547698.4286933965
2095235,2057985.994111294
1099622,1124206.5602994226
1118282,1137378.8446888349
948950,948871.6119945082
1734152,1714755.9635885376
889028,826751.1015386989
1484283,1485931.850460465
771546,754457.3150823313
922939,946502.8074697065
1127505,1133469.6445902723
1735212,1723163.3213230558
1324329,1345375.1137193982
774972,779271.1472227377
971824,947179.6189719038
1690630,1715035.2799291313
1756857,1741506.0934957836
2162488,2173772.8656250704
757992,757594.8693165972
1744836,1734231.6161663514
996579,992753.1451827182
1297420,1297164.7706826918
2168523,2162452.39499829
1832754,1809016.770778331
1147235,1149369.7089063209
699097,692200.3294579133
1610766,1593375.282935476
714452,738657.3669101513
916401,918189.1142811326
2178230,2162158.7558983564
1249165,1252630.7483866387
1109589,1116531.7405028278
1628776,1610187.9493152064
1013443,981913.2123185707
1400851,1413506.7905847498
1914054,1909003.5290490836
1438113,1411433.4945037034
1264665,1256893.4833013583
1563884,1555863.9038591115
1621915,1632875.2958352596
1646191,1669119.2579135392
1802552,1769949.2687839223
1274250,1276353.8801136645
860324,858557.2728759903
733997,732441.7615220614
1954530,1939209.546620218
1424039,1447331.3944093352
1017134,1023146.6149970376
2479862,2471238.4101855187
1515999,1521259.8143315795
1567731,1560889.205616729
779090,804283.2386616952
1454433,1475951.328289539
1282292,1263991.7621964451
1009309,1014743.3451023913
804518,826072.1523560974
1147882,1167864.691869521
1659700,1700386.2668949987
1474082,1484655.73313699
1128221,1122983.8373953102
794495,816609.1908539495
1182129,1180268.644412105
795946,786650.7543848018
1054247,1018811.5454480175
1574562,1577748.7041544237
993321,1002796.2498563667
1105949,1099091.894986788
1516956,1520879.4577301284
1763623,1746675.1486550998
907380,908815.8638990761
987718,979967.2305559496
999993,974462.9332982447
1870776,1876878.7222156401
1717953,1720691.7812899267
1056663,1048639.9616557786
1089697,1122432.1853045344
1643466,1665460.660572177
1906591,1917271.9860102779
937821,936112.4747202382
1471301,1505938.3482441767
1808089,1789234.9635688767
1533028,1503317.8697762913
2009908,1995826.5684743188
1114448,1093938.8647928839
1448010,1474183.1987410733
1645910,1652017.1182215575
975983,963351.9183327795
593781,585212.8720728012
1116553,1115606.9173414442
1622185,1612725.9348903974
1309732,1328109.509054213
1346178,1367247.3981686535
1050172,1053916.5633889765
1450152,1440031.2268699775
1121439,1148286.4299278238
1375888,1339855.7072980772
1141973,1148926.6873244073
1336736,1330763.155453958
1559167,1554075.0773838242
1901928,1908942.3564668095
701991,689531.0386875913
1253948,1267303.5437822456
1260127,1275624.5808336185
1134117,1127887.8355518763
1515353,1535655.2399941457
1478306,1509626.5188975951
1189607,1212637.0975182618
834232,834892.8244402163
1153335,1174995.4859709125
2289414,2285452.4375634934
1572312,1557111.6439425154
629785,610439.8947161146
1067016,1080640.3577813255
1411860,1428390.9871373067
1539942,1530388.4799827514
1674090,1650612.8970777926
1514879,1530621.625851883
1404524,1396857.8062719775
1356880,1395691.3388102695
1649944,1599401.4729012656
1879405,1888464.0923893282
1437398,1439797.529557722
1652586,1654653.370019992
1699188,1697484.8188579339
1654541,1623212.4198434972
1199165,1180938.7193996662
1189780,1227986.3153358516
990995,1012480.407994671
664620,677560.7192278928
1450622,1462500.7572883766
1290525,1279044.6932713406
942046,907249.5132538894
1353949,1357178.985879502
571800,598317.9153127023
1481400,1501588.2696571231
1301434,1296891.3669785252
1519175,1533536.002828519
1721618,1720675.2408335537
1716735,1683151.3562537194
767947,758441.5746933051
1384869,1371994.9423351823
1575276,1533859.0829013665
1026480,1011080.4378693689
1267079,1259416.4967281518
1047397,1042402.4269196579
788727,781327.2188775252
1403900,1401096.3705821338
2097645,2094007.4192589947
1136163,1151440.198634577
1073573,1055321.0993312374
618255,664459.8764019475
1316601,1303300.6627910028
1217066,1188928.6344378318
809551,827982.8945882419
995144,999250.3205583008
1842564,1834338.745408361
1343260,1363969.239423824
804412,764601.2508691257
616083,621988.8859198473
921148,914770.3707151295
1539053,1519832.19958403
1434702,1403808.438194828
1554799,1565457.8018350762
1417234,1415755.3057553053
723097,743524.8423720782
1492222,1488255.0291062687
912782,882746.0564795501
1752270,1738067.298442135
1808213,1782208.569328362
834161,839085.741289258
874380,843455.9489293353
1853929,1834277.8289872096
1009167,1004449.9585247267
1180827,1196087.2122851424
729886,741361.3440496725
1094690,1119736.6670295883
1060287,1101841.5219335817
1543098,1534364.4034155116
760306,773376.1389431865
1911439,1899034.5972781803
1295688,1292910.4193217042
1494376,1471227.8002038468
1341090,1340485.0524768478
1094248,1095973.5966828743
1279121,1267240.369742697
1880112,1871787.2484738696
779554,762729.0053065986
1410233,1410370.6668634901
1106188,1126322.553659032
1561212,1542169.2837288529
1400698,1417497.011689201
1184853,1204219.9026990754
2161239,2143199.411380441
954434,975318.8765231341
1325043,1293709.038175108
1349271,1325671.4954924255
1317246,1339129.039222253
1392426,1393052.7444412282
575052,608123.9768427282
1365006,1348324.080644869
1691994,1645029.6545365767
1357026,1366352.5624271787
911077,894163.202521927
944669,970310.7201485896
1507748,1500854.3860750445
1543021,1567259.0587051406
1724335,1723567.3770358586
1257115,1265224.989789151
1906075,1874911.8651439995
947327,963259.6742373682
1796808,1802202.9571968461
2037243,2011443.2926400928
1429738,1420860.6667283447
1043750,1044773.2989207665
1407779,1408229.611275334
1155476,1123439.993326541
1327075,1295329.2480063422
1562920,1581550.3316062184
1237930,1243291.585866789
701750,729039.8065844644
1587182,1605973.2061823714
1696807,1710475.8328087986
1177676,1202690.6472360147
1534951,1537179.2719263008
1151552,1161169.031136946
718187,724958.9842081626
1326270,1316577.6647486226
1698522,1691733.9451108966
1131666,1141650.3373330445
889254,913133.0924808744
1332570,1321170.5964750596
1659654,1657364.5581268922
878392,863978.7717341899
858859,864065.7191454482
831856,806288.0683557126
1186821,1179595.1859851105
1121478,1138397.269937569
1849668,1849461.897227395
1515698,1527123.6315021487
1300562,1281492.7228668632
941887,967722.3508236235
1299390,1306099.2520256485
1085021,1080700.6455155066
1460949,1468633.935556559
1089091,1110327.5601261838
1579350,1588239.5841920306
893759,882520.1466950772
1327662,1317823.825762162
1021739,1024593.4113116277
712612,720739.8241441507
1078459,1064194.623338534
1686492,1708312.7673996843
1460517,1451855.203798473
948694,948966.9885319641
2076622,2059790.5431105858
822627,839850.6231662069
1096253,1099940.954298666
1296816,1302334.6590197203
1080575,1109869.8380736315
1047301,1033910.8145994991
1683246,1685972.4073166419
1855254,1822919.9685160741
1567626,1517372.867373494
1321471,1339849.7766141107
1540740,1543576.6047344415
763348,770456.3622830603
1624860,1607203.693759606
1106600,1091401.516109929
1457163,1467451.8741114445
791661,830580.7641485671
1878028,1856880.3780229413
1109606,1111448.2472160729
1689956,1663755.9386384552
1171777,1170818.7183708858
1600071,1601795.3637591163
869159,904552.6129579549
1879160,1882080.317773428
2382707,2384375.1575239203
1223026,1221810.074441665
920090,900419.6337044565
1564547,1587020.3173220793
1533801,1544388.5896648362
881031,879698.1132857758
1011445,1033941.7513322312
1194361,1210396.2352191403
1191682,1203373.9662781109
1396810,1424523.7104456099
1035518,1045961.5686596804
1844921,1870975.1123479656
1640857,1618522.122288904
1672028,1661117.644606277
1433216,1429287.8374596802
1464497,1455523.352598788
1242458,1239232.0440272102
1610203,1617589.4614542031
1140341,1150579.9982732716
1461368,1470581.5256250424
1545772,1563031.4731906652
1892514,1852241.72198716
1798684,1806894.5152700704
1721841,1728531.1716783482
895241,902642.0786374961
1253269,1239714.1572965647
1121898,1119713.2847173277
1100260,1068120.3351525827
974734,947650.6844260138
1372146,1387251.0791300635
805694,845085.1725011149
1501768,1511899.4423168947
1475578,1495611.6184501024
2087939,2082037.7687890697
1410961,1416054.7853792445
1709225,1701566.8439032373
902769,911919.5373330697
897764,915922.6870679172
869364,910531.7926906087
1714108,1732879.028981698
1609881,1616620.338479157
1346859,1352266.4547279081
1092503,1095224.9531289092
1838656,1828119.7041150986
1657436,1655906.8532769342
1213473,1201273.6496803847
1615241,1642498.354501858
689618,708699.140458559
1364894,1379195.108951188
1332090,1294264.7476074111
1426433,1458894.0659492086
575849,593743.163476638
2023852,2036042.9786820074
1401801,1409623.7818291613
1569937,1558032.1558426893
1250702,1287626.845597003
1366377,1424102.0032746356
1366939,1399967.1564723419
919845,929134.2101578203
1619010,1630821.484968963
885345,920945.2051127541
2073734,2070254.4404215228
1701063,1711544.7597836535
1201987,1171203.7720256418
1083315,1090650.4635196216
1094845,1118893.3736042178
1533751,1537133.6601325036
794006,780478.2772435219
905649,884253.651491692
1874903,1843414.1113150166
612926,625801.5461565133
1381948,1398001.4939639415
1817404,1850441.7477810634
1623377,1625672.9689936677
2003472,1973458.2246869286
1122912,1108313.3033506675
1594382,1575590.7262106442
1340886,1337319.7985380716
1985191,2003138.54666429
1506297,1525883.980353348
1184641,1172650.0951411787
1748236,1765048.438609307
1982759,1968974.8266587905
1156878,1150905.8985650528
1164587,1153386.344380255
1213429,1259782.5918904345
936826,934823.5655799423
1416986,1409652.7137908186
1454162,1440259.541625081
873577,879617.2645770859
1030892,1021075.5657752664
1015824,1043443.3510294718
1608869,1596827.4533868623
1344135,1316129.7875536352
868358,893606.333404242
1268068,1244649.4735919205
1882271,1873991.3419911826
1052492,1054481.7477679944
557316,550314.4768550146
1303035,1272377.9763835708
1655764,1654976.5562685642
954255,962855.0392027538
1673452,1658137.9800201908
1126138,1106424.621631983
1307288,1310658.2659222528
1492966,1495050.9753639032
1664585,1670896.140986603
1566213,1591747.3052625132
950888,936111.2479336355
1641445,1615361.9756067886
1667882,1682376.1485561058
1268930,1248335.3838597452
1398038,1378573.1234550274
1112137,1116045.6441810017
1275165,1290838.1097738354
1192428,1226063.6952175503
2062086,2096516.5287234664
2344820,2300329.5611241115
1620839,1601731.162379429
1673058,1671945.0277669393
594564,621712.0790751113
1197581,1159734.012728923
979122,990470.8186781205
1593825,1577513.909827352
1653580,1645919.1465564545
1718074,1738780.6507991021
1635500,1636587.0246029545
1418271,1430477.6323288311
1700522,1660172.5777851343
2164503,2112277.3431670703
826707,825452.9382577682
1431799,1426386.1731651083
